nct_id,sponsor_type,sponsor_name
NCT100008219,Industry,Industry Sponsor #27
NCT100008220,NIH,NIH Sponsor #210
NCT100008221,Other,Other Sponsor #167
NCT100008222,Other,Other Sponsor #8
NCT100008223,Other,Other Sponsor #158
NCT100008224,Other,Other Sponsor #27
NCT100008225,Industry,Industry Sponsor #173
NCT100008226,Other,Other Sponsor #25
NCT100008227,Other,Other Sponsor #201
NCT100008228,Industry,Industry Sponsor #400
NCT100008229,Industry,Industry Sponsor #193
NCT100008230,Other,Other Sponsor #179
NCT100008231,Other,Other Sponsor #249
NCT100008232,Other,Other Sponsor #128
NCT100008233,Industry,Industry Sponsor #291
NCT100008234,Industry,Industry Sponsor #393
NCT100008235,Industry,Industry Sponsor #140
NCT100008236,Other,Other Sponsor #42
NCT100008237,Industry,Industry Sponsor #345
NCT100008238,Other,Other Sponsor #56
NCT100008239,Other,Other Sponsor #135
NCT100008240,Industry,Industry Sponsor #7
NCT100008241,Industry,Industry Sponsor #264
NCT100008242,Industry,Industry Sponsor #283
NCT100008243,Other,Other Sponsor #284
NCT100008244,Other,Other Sponsor #180
NCT100008245,Other,Other Sponsor #28
NCT100008246,Other,Other Sponsor #171
NCT100008247,Industry,Industry Sponsor #318
NCT100008248,Other,Other Sponsor #59
NCT100008249,Industry,Industry Sponsor #306
NCT100008250,Industry,Industry Sponsor #209
NCT100008251,Industry,Industry Sponsor #161
NCT100008252,Other,Other Sponsor #222
NCT100008253,NIH,NIH Sponsor #340
NCT100008254,Other,Other Sponsor #288
NCT100008255,Industry,Industry Sponsor #262
NCT100008256,Industry,Industry Sponsor #83
NCT100008257,Other,Other Sponsor #31
NCT100008258,Industry,Industry Sponsor #40
NCT100008259,Other,Other Sponsor #3
NCT100008260,Industry,Industry Sponsor #296
NCT100008261,Industry,Industry Sponsor #383
NCT100008262,Other,Other Sponsor #286
NCT100008263,Industry,Industry Sponsor #268
NCT100008264,Other,Other Sponsor #349
NCT100008265,Industry,Industry Sponsor #232
NCT100008266,Other,Other Sponsor #250
NCT100008267,NIH,NIH Sponsor #29
NCT100008268,Other,Other Sponsor #169
NCT100008269,Industry,Industry Sponsor #40
NCT100008270,Industry,Industry Sponsor #222
NCT100008271,Industry,Industry Sponsor #396
NCT100008272,Other,Other Sponsor #129
NCT100008273,Industry,Industry Sponsor #353
NCT100008274,Industry,Industry Sponsor #223
NCT100008275,Industry,Industry Sponsor #97
NCT100008276,Other,Other Sponsor #137
NCT100008277,Industry,Industry Sponsor #57
NCT100008278,Other,Other Sponsor #177
NCT100008279,Industry,Industry Sponsor #334
NCT100008280,Industry,Industry Sponsor #197
NCT100008281,Industry,Industry Sponsor #265
NCT100008282,Industry,Industry Sponsor #196
NCT100008283,Industry,Industry Sponsor #101
NCT100008284,Industry,Industry Sponsor #198
NCT100008285,Industry,Industry Sponsor #344
NCT100008286,Industry,Industry Sponsor #25
NCT100008287,Industry,Industry Sponsor #253
NCT100008288,Industry,Industry Sponsor #94
NCT100008289,Industry,Industry Sponsor #31
NCT100008290,Other,Other Sponsor #170
NCT100008291,Industry,Industry Sponsor #73
NCT100008292,Industry,Industry Sponsor #390
NCT100008293,NIH,NIH Sponsor #394
NCT100008294,Other,Other Sponsor #315
NCT100008295,Industry,Industry Sponsor #32
NCT100008296,Industry,Industry Sponsor #6
NCT100008297,Industry,Industry Sponsor #199
NCT100008298,Other,Other Sponsor #223
NCT100008299,Other,Other Sponsor #81
NCT100008300,Industry,Industry Sponsor #386
NCT100008301,Industry,Industry Sponsor #237
NCT100008302,NIH,NIH Sponsor #154
NCT100008303,Industry,Industry Sponsor #248
NCT100008304,NIH,NIH Sponsor #235
NCT100008305,Industry,Industry Sponsor #263
NCT100008306,Industry,Industry Sponsor #252
NCT100008307,Industry,Industry Sponsor #2
NCT100008308,Industry,Industry Sponsor #359
NCT100008309,Other,Other Sponsor #38
NCT100008310,Other,Other Sponsor #398
NCT100008311,Industry,Industry Sponsor #317
NCT100008312,NIH,NIH Sponsor #78
NCT100008313,Other,Other Sponsor #175
NCT100008314,Industry,Industry Sponsor #349
NCT100008315,Industry,Industry Sponsor #294
NCT100008316,Other,Other Sponsor #165
NCT100008317,Industry,Industry Sponsor #20
NCT100008318,Industry,Industry Sponsor #299
NCT100008319,Industry,Industry Sponsor #306
NCT100008320,NIH,NIH Sponsor #51
NCT100008321,Industry,Industry Sponsor #69
NCT100008322,Industry,Industry Sponsor #244
NCT100008323,Industry,Industry Sponsor #251
NCT100008324,Industry,Industry Sponsor #41
NCT100008325,Industry,Industry Sponsor #101
NCT100008326,Industry,Industry Sponsor #21
NCT100008327,NIH,NIH Sponsor #18
NCT100008328,Industry,Industry Sponsor #361
NCT100008329,Industry,Industry Sponsor #287
NCT100008330,Industry,Industry Sponsor #111
NCT100008331,Other,Other Sponsor #319
NCT100008332,NIH,NIH Sponsor #371
NCT100008333,Industry,Industry Sponsor #201
NCT100008334,Other,Other Sponsor #292
NCT100008335,Other,Other Sponsor #140
NCT100008336,Other,Other Sponsor #340
NCT100008337,Industry,Industry Sponsor #168
NCT100008338,Other,Other Sponsor #108
NCT100008339,Industry,Industry Sponsor #397
NCT100008340,Industry,Industry Sponsor #273
NCT100008341,Industry,Industry Sponsor #198
NCT100008342,Other,Other Sponsor #387
NCT100008343,Industry,Industry Sponsor #207
NCT100008344,Industry,Industry Sponsor #34
NCT100008345,Other,Other Sponsor #294
NCT100008346,Industry,Industry Sponsor #170
NCT100008347,Industry,Industry Sponsor #267
NCT100008348,Industry,Industry Sponsor #142
NCT100008349,Other,Other Sponsor #281
NCT100008350,Other,Other Sponsor #320
NCT100008351,Industry,Industry Sponsor #369
NCT100008352,Industry,Industry Sponsor #382
NCT100008353,Industry,Industry Sponsor #341
NCT100008354,Industry,Industry Sponsor #83
NCT100008355,Other,Other Sponsor #211
NCT100008356,Industry,Industry Sponsor #295
NCT100008357,NIH,NIH Sponsor #7
NCT100008358,Other,Other Sponsor #363
NCT100008359,Other,Other Sponsor #375
NCT100008360,Other,Other Sponsor #222
NCT100008361,Industry,Industry Sponsor #53
NCT100008362,Other,Other Sponsor #133
NCT100008363,Industry,Industry Sponsor #312
NCT100008364,NIH,NIH Sponsor #184
NCT100008365,Industry,Industry Sponsor #110
NCT100008366,Other,Other Sponsor #105
NCT100008367,Industry,Industry Sponsor #332
NCT100008368,NIH,NIH Sponsor #189
NCT100008369,Industry,Industry Sponsor #118
NCT100008370,Other,Other Sponsor #196
NCT100008371,Other,Other Sponsor #35
NCT100008372,Industry,Industry Sponsor #213
NCT100008373,Industry,Industry Sponsor #155
NCT100008374,Industry,Industry Sponsor #109
NCT100008375,Industry,Industry Sponsor #160
NCT100008376,Other,Other Sponsor #101
NCT100008377,Industry,Industry Sponsor #362
NCT100008378,Industry,Industry Sponsor #264
NCT100008379,Industry,Industry Sponsor #159
NCT100008380,Other,Other Sponsor #391
NCT100008381,Industry,Industry Sponsor #234
NCT100008382,Industry,Industry Sponsor #343
NCT100008383,Other,Other Sponsor #74
NCT100008384,Industry,Industry Sponsor #236
NCT100008385,Industry,Industry Sponsor #55
NCT100008386,Industry,Industry Sponsor #138
NCT100008387,Industry,Industry Sponsor #195
NCT100008388,Industry,Industry Sponsor #374
NCT100008389,Industry,Industry Sponsor #146
NCT100008390,Other,Other Sponsor #313
NCT100008391,Other,Other Sponsor #306
NCT100008392,Other,Other Sponsor #106
NCT100008393,NIH,NIH Sponsor #369
NCT100008394,Other,Other Sponsor #329
NCT100008395,Other,Other Sponsor #49
NCT100008396,Industry,Industry Sponsor #64
NCT100008397,Other,Other Sponsor #77
NCT100008398,Industry,Industry Sponsor #257
NCT100008399,Industry,Industry Sponsor #386
NCT100008400,Other,Other Sponsor #87
NCT100008401,Other,Other Sponsor #307
NCT100008402,Other,Other Sponsor #292
NCT100008403,Other,Other Sponsor #377
NCT100008404,Industry,Industry Sponsor #13
NCT100008405,Other,Other Sponsor #327
NCT100008406,Other,Other Sponsor #72
NCT100008407,Industry,Industry Sponsor #101
NCT100008408,Other,Other Sponsor #115
NCT100008409,Industry,Industry Sponsor #124
NCT100008410,Other,Other Sponsor #125
NCT100008411,Industry,Industry Sponsor #200
NCT100008412,Other,Other Sponsor #94
NCT100008413,Other,Other Sponsor #169
NCT100008414,Other,Other Sponsor #236
NCT100008415,Industry,Industry Sponsor #271
NCT100008416,Other,Other Sponsor #64
NCT100008417,Industry,Industry Sponsor #41
NCT100008418,Industry,Industry Sponsor #332
NCT100008419,Other,Other Sponsor #282
NCT100008420,Other,Other Sponsor #128
NCT100008421,Other,Other Sponsor #144
NCT100008422,Industry,Industry Sponsor #88
NCT100008423,NIH,NIH Sponsor #4
NCT100008424,Other,Other Sponsor #58
NCT100008425,NIH,NIH Sponsor #210
NCT100008426,Industry,Industry Sponsor #59
NCT100008427,Industry,Industry Sponsor #377
NCT100008428,Industry,Industry Sponsor #82
NCT100008429,Industry,Industry Sponsor #185
NCT100008430,Other,Other Sponsor #253
NCT100008431,Other,Other Sponsor #223
NCT100008432,Industry,Industry Sponsor #88
NCT100008433,Industry,Industry Sponsor #92
NCT100008434,Other,Other Sponsor #175
NCT100008435,Industry,Industry Sponsor #28
NCT100008436,Industry,Industry Sponsor #128
NCT100008437,Industry,Industry Sponsor #139
NCT100008438,Industry,Industry Sponsor #42
NCT100008439,Industry,Industry Sponsor #288
NCT100008440,Other,Other Sponsor #240
NCT100008441,Industry,Industry Sponsor #102
NCT100008442,Other,Other Sponsor #24
NCT100008443,Other,Other Sponsor #131
NCT100008444,NIH,NIH Sponsor #265
NCT100008445,Other,Other Sponsor #262
NCT100008446,Industry,Industry Sponsor #141
NCT100008447,Industry,Industry Sponsor #76
NCT100008448,NIH,NIH Sponsor #9
NCT100008449,Industry,Industry Sponsor #116
NCT100008450,Industry,Industry Sponsor #46
NCT100008451,Industry,Industry Sponsor #200
NCT100008452,Other,Other Sponsor #371
NCT100008453,Industry,Industry Sponsor #346
NCT100008454,Industry,Industry Sponsor #37
NCT100008455,Industry,Industry Sponsor #400
NCT100008456,Industry,Industry Sponsor #159
NCT100008457,Other,Other Sponsor #210
NCT100008458,Other,Other Sponsor #4
NCT100008459,Industry,Industry Sponsor #100
NCT100008460,Industry,Industry Sponsor #200
NCT100008461,Industry,Industry Sponsor #52
NCT100008462,Other,Other Sponsor #129
NCT100008463,Other,Other Sponsor #356
NCT100008464,Industry,Industry Sponsor #197
NCT100008465,Industry,Industry Sponsor #235
NCT100008466,Other,Other Sponsor #61
NCT100008467,Industry,Industry Sponsor #355
NCT100008468,Industry,Industry Sponsor #217
NCT100008469,Other,Other Sponsor #94
NCT100008470,Industry,Industry Sponsor #15
NCT100008471,Other,Other Sponsor #263
NCT100008472,Industry,Industry Sponsor #345
NCT100008473,Other,Other Sponsor #75
NCT100008474,Other,Other Sponsor #112
NCT100008475,Industry,Industry Sponsor #113
NCT100008476,Industry,Industry Sponsor #127
NCT100008477,Industry,Industry Sponsor #337
NCT100008478,Industry,Industry Sponsor #222
NCT100008479,Industry,Industry Sponsor #20
NCT100008480,NIH,NIH Sponsor #237
NCT100008481,Industry,Industry Sponsor #35
NCT100008482,Industry,Industry Sponsor #137
NCT100008483,Industry,Industry Sponsor #213
NCT100008484,Industry,Industry Sponsor #35
NCT100008485,NIH,NIH Sponsor #349
NCT100008486,Other,Other Sponsor #319
NCT100008487,Other,Other Sponsor #277
NCT100008488,Industry,Industry Sponsor #133
NCT100008489,Other,Other Sponsor #186
NCT100008490,Industry,Industry Sponsor #21
NCT100008491,Other,Other Sponsor #279
NCT100008492,Other,Other Sponsor #303
NCT100008493,NIH,NIH Sponsor #103
NCT100008494,Industry,Industry Sponsor #153
NCT100008495,Other,Other Sponsor #276
NCT100008496,Other,Other Sponsor #392
NCT100008497,Industry,Industry Sponsor #352
NCT100008498,Industry,Industry Sponsor #84
NCT100008499,Industry,Industry Sponsor #124
NCT100008500,Other,Other Sponsor #128
NCT100008501,NIH,NIH Sponsor #308
NCT100008502,Industry,Industry Sponsor #97
NCT100008503,Industry,Industry Sponsor #356
NCT100008504,Other,Other Sponsor #204
NCT100008505,NIH,NIH Sponsor #48
NCT100008506,Other,Other Sponsor #355
NCT100008507,Other,Other Sponsor #18
NCT100008508,Other,Other Sponsor #360
NCT100008509,Industry,Industry Sponsor #141
NCT100008510,Other,Other Sponsor #122
NCT100008511,Other,Other Sponsor #223
NCT100008512,Industry,Industry Sponsor #291
NCT100008513,Other,Other Sponsor #236
NCT100008514,Other,Other Sponsor #15
NCT100008515,Industry,Industry Sponsor #143
NCT100008516,Other,Other Sponsor #239
NCT100008517,Industry,Industry Sponsor #193
NCT100008518,Other,Other Sponsor #391
NCT100008519,Other,Other Sponsor #261
NCT100008520,Other,Other Sponsor #224
NCT100008521,Industry,Industry Sponsor #154
NCT100008522,Industry,Industry Sponsor #136
NCT100008523,NIH,NIH Sponsor #186
NCT100008524,Other,Other Sponsor #107
NCT100008525,Industry,Industry Sponsor #133
NCT100008526,Industry,Industry Sponsor #154
NCT100008527,NIH,NIH Sponsor #40
NCT100008528,Industry,Industry Sponsor #92
NCT100008529,Other,Other Sponsor #342
NCT100008530,Industry,Industry Sponsor #145
NCT100008531,Other,Other Sponsor #167
NCT100008532,Industry,Industry Sponsor #108
NCT100008533,Industry,Industry Sponsor #163
NCT100008534,Industry,Industry Sponsor #347
NCT100008535,Industry,Industry Sponsor #320
NCT100008536,Industry,Industry Sponsor #328
NCT100008537,Other,Other Sponsor #8
NCT100008538,Industry,Industry Sponsor #353
NCT100008539,Industry,Industry Sponsor #135
NCT100008540,Other,Other Sponsor #368
NCT100008541,Other,Other Sponsor #163
NCT100008542,Industry,Industry Sponsor #82
NCT100008543,Other,Other Sponsor #31
NCT100008544,Industry,Industry Sponsor #274
NCT100008545,Industry,Industry Sponsor #249
NCT100008546,Industry,Industry Sponsor #35
NCT100008547,Other,Other Sponsor #200
NCT100008548,Industry,Industry Sponsor #329
NCT100008549,Industry,Industry Sponsor #106
NCT100008550,Industry,Industry Sponsor #219
NCT100008551,Industry,Industry Sponsor #74
NCT100008552,NIH,NIH Sponsor #289
NCT100008553,NIH,NIH Sponsor #15
NCT100008554,Other,Other Sponsor #76
NCT100008555,Industry,Industry Sponsor #290
NCT100008556,Industry,Industry Sponsor #200
NCT100008557,Other,Other Sponsor #352
NCT100008558,Industry,Industry Sponsor #23
NCT100008559,Industry,Industry Sponsor #385
NCT100008560,Other,Other Sponsor #41
NCT100008561,Industry,Industry Sponsor #367
NCT100008562,Industry,Industry Sponsor #393
NCT100008563,Industry,Industry Sponsor #385
NCT100008564,Other,Other Sponsor #124
NCT100008565,Industry,Industry Sponsor #240
NCT100008566,Other,Other Sponsor #32
NCT100008567,Industry,Industry Sponsor #182
NCT100008568,Other,Other Sponsor #29
NCT100008569,Industry,Industry Sponsor #381
NCT100008570,NIH,NIH Sponsor #71
NCT100008571,Other,Other Sponsor #77
NCT100008572,Industry,Industry Sponsor #377
NCT100008573,Industry,Industry Sponsor #398
NCT100008574,Industry,Industry Sponsor #256
NCT100008575,Other,Other Sponsor #377
NCT100008576,Other,Other Sponsor #119
NCT100008577,Other,Other Sponsor #345
NCT100008578,Other,Other Sponsor #372
NCT100008579,Other,Other Sponsor #191
NCT100008580,Other,Other Sponsor #178
NCT100008581,Industry,Industry Sponsor #349
NCT100008582,Other,Other Sponsor #37
NCT100008583,Other,Other Sponsor #282
NCT100008584,Industry,Industry Sponsor #223
NCT100008585,Other,Other Sponsor #297
NCT100008586,Industry,Industry Sponsor #137
NCT100008587,Industry,Industry Sponsor #14
NCT100008588,Other,Other Sponsor #242
NCT100008589,Industry,Industry Sponsor #92
NCT100008590,Industry,Industry Sponsor #278
NCT100008591,Industry,Industry Sponsor #271
NCT100008592,Industry,Industry Sponsor #60
NCT100008593,Other,Other Sponsor #239
NCT100008594,Other,Other Sponsor #23
NCT100008595,Industry,Industry Sponsor #373
NCT100008596,Other,Other Sponsor #101
NCT100008597,Other,Other Sponsor #353
NCT100008598,Other,Other Sponsor #65
NCT100008599,Other,Other Sponsor #339
NCT100008600,Industry,Industry Sponsor #194
NCT100008601,Other,Other Sponsor #85
NCT100008602,Other,Other Sponsor #358
NCT100008603,Industry,Industry Sponsor #375
NCT100008604,Other,Other Sponsor #93
NCT100008605,Industry,Industry Sponsor #395
NCT100008606,Industry,Industry Sponsor #61
NCT100008607,Industry,Industry Sponsor #224
NCT100008608,Other,Other Sponsor #63
NCT100008609,Other,Other Sponsor #386
NCT100008610,Industry,Industry Sponsor #341
NCT100008611,Industry,Industry Sponsor #346
NCT100008612,Industry,Industry Sponsor #325
NCT100008613,Industry,Industry Sponsor #256
NCT100008614,Other,Other Sponsor #391
NCT100008615,Industry,Industry Sponsor #380
NCT100008616,Industry,Industry Sponsor #9
NCT100008617,Industry,Industry Sponsor #367
NCT100008618,Industry,Industry Sponsor #207
NCT100008619,Industry,Industry Sponsor #230
NCT100008620,Industry,Industry Sponsor #99
NCT100008621,Other,Other Sponsor #43
NCT100008622,Other,Other Sponsor #199
NCT100008623,Industry,Industry Sponsor #373
NCT100008624,Industry,Industry Sponsor #60
NCT100008625,Industry,Industry Sponsor #197
NCT100008626,Other,Other Sponsor #282
NCT100008627,Other,Other Sponsor #221
NCT100008628,Industry,Industry Sponsor #165
NCT100008629,Industry,Industry Sponsor #297
NCT100008630,Industry,Industry Sponsor #265
NCT100008631,Industry,Industry Sponsor #129
NCT100008632,Other,Other Sponsor #15
NCT100008633,NIH,NIH Sponsor #397
NCT100008634,Industry,Industry Sponsor #274
NCT100008635,Industry,Industry Sponsor #126
NCT100008636,Other,Other Sponsor #260
NCT100008637,NIH,NIH Sponsor #44
NCT100008638,Industry,Industry Sponsor #227
NCT100008639,Industry,Industry Sponsor #321
NCT100008640,NIH,NIH Sponsor #243
NCT100008641,Industry,Industry Sponsor #146
NCT100008642,Industry,Industry Sponsor #34
NCT100008643,Other,Other Sponsor #321
NCT100008644,Industry,Industry Sponsor #15
NCT100008645,Other,Other Sponsor #87
NCT100008646,Industry,Industry Sponsor #48
NCT100008647,Industry,Industry Sponsor #372
NCT100008648,Industry,Industry Sponsor #148
NCT100008649,Other,Other Sponsor #39
NCT100008650,NIH,NIH Sponsor #353
NCT100008651,Other,Other Sponsor #227
NCT100008652,Other,Other Sponsor #150
NCT100008653,Other,Other Sponsor #8
NCT100008654,Other,Other Sponsor #193
NCT100008655,Industry,Industry Sponsor #298
NCT100008656,Industry,Industry Sponsor #298
NCT100008657,Other,Other Sponsor #235
NCT100008658,Industry,Industry Sponsor #182
NCT100008659,Other,Other Sponsor #306
NCT100008660,Other,Other Sponsor #247
NCT100008661,Other,Other Sponsor #375
NCT100008662,Other,Other Sponsor #121
NCT100008663,Industry,Industry Sponsor #48
NCT100008664,Industry,Industry Sponsor #27
NCT100008665,Industry,Industry Sponsor #2
NCT100008666,Industry,Industry Sponsor #108
NCT100008667,Other,Other Sponsor #225
NCT100008668,Industry,Industry Sponsor #85
NCT100008669,Other,Other Sponsor #204
