nct_id,study_type,phase,overall_status,enrollment,start_date,completion_date
NCT100007100,Interventional,Phase 3,Completed,7,2021-04-30,2024-11-12
NCT100007101,Interventional,Phase 3,Unknown status,89,2015-08-07,
NCT100007102,Interventional,Phase 3,Terminated,246,2013-10-18,2014-09-10
NCT100007103,Interventional,Phase 2,Completed,74,2020-09-11,2023-02-06
NCT100007104,Interventional,Phase 2,Completed,891,2012-04-29,2014-01-08
NCT100007105,Interventional,Phase 3,Completed,84,2019-04-28,2022-05-17
NCT100007106,Interventional,Phase 3,Completed,166,2022-02-24,2024-04-14
NCT100007107,Interventional,Phase 2,Completed,22,2011-06-01,2013-12-07
NCT100007108,Interventional,Phase 1,Recruiting,41,2024-07-02,
NCT100007109,Interventional,Phase 3,Recruiting,34,2019-09-01,
NCT100007110,Interventional,Phase 4,Completed,205,2025-12-28,2025-12-31
NCT100007111,Interventional,Phase 3,Completed,154,2024-10-21,2026-11-20
NCT100007112,Interventional,Phase 1,Terminated,51,2014-10-12,2015-06-07
NCT100007113,Interventional,Phase 3,Completed,52,2013-05-22,2015-06-27
NCT100007114,Interventional,Phase 1,Recruiting,364,2023-09-29,
NCT100007115,Interventional,Phase 3,Completed,26,2019-10-16,2023-11-29
NCT100007116,Interventional,Phase 1,Completed,152,2013-11-07,2015-09-14
NCT100007117,Interventional,Phase 2,Recruiting,11,2019-08-30,
NCT100007118,Interventional,Phase 2,Completed,162,2018-08-07,2021-01-24
NCT100007119,Interventional,Phase 3,Completed,75,2025-08-28,2025-12-31
NCT100007120,Interventional,Phase 4,Completed,207,2013-05-23,2015-12-30
NCT100007121,Interventional,Phase 3,Completed,155,2020-01-27,2023-08-26
NCT100007122,Interventional,Phase 3,Completed,26,2025-03-23,2025-12-31
NCT100007123,Interventional,Phase 3,Recruiting,80,2020-08-15,
NCT100007124,Interventional,Phase 2,Recruiting,80,2022-10-20,
NCT100007125,Interventional,Phase 2,Recruiting,391,2017-10-13,
NCT100007126,Interventional,Phase 3,Completed,29,2013-04-17,2016-03-25
NCT100007127,Interventional,Phase 2,Completed,52,2012-07-14,2014-10-13
NCT100007128,Interventional,Phase 2,"Active, not recruiting",52,2013-12-01,
NCT100007129,Interventional,Phase 1,Terminated,56,2021-11-19,2022-11-15
NCT100007130,Interventional,Phase 3,Recruiting,33,2012-03-15,
NCT100007131,Interventional,Phase 3,Completed,169,2018-03-15,2022-02-13
NCT100007132,Interventional,Phase 3,Completed,53,2020-11-22,2024-02-23
NCT100007133,Interventional,Phase 3,Completed,63,2012-08-05,2016-07-20
NCT100007134,Interventional,Phase 2,Completed,93,2019-01-02,2021-04-30
NCT100007135,Interventional,Phase 1,"Active, not recruiting",32,2021-11-08,
NCT100007136,Interventional,Phase 2,"Active, not recruiting",38,2011-04-26,
NCT100007137,Interventional,Phase 1,Completed,241,2021-09-06,2024-09-14
NCT100007138,Interventional,Phase 3,Completed,14,2012-04-25,2014-10-31
NCT100007139,Interventional,Phase 3,Completed,60,2016-10-13,2019-03-24
NCT100007140,Interventional,Phase 3,Completed,431,2018-08-30,2020-10-11
NCT100007141,Interventional,Phase 4,Completed,73,2023-02-13,2025-12-01
NCT100007142,Interventional,Phase 3,Completed,168,2021-06-27,2023-11-04
NCT100007143,Interventional,Phase 1,Completed,46,2017-04-27,2019-11-12
NCT100007144,Interventional,Phase 2,Withdrawn,77,2013-03-15,2013-12-29
NCT100007145,Interventional,Phase 1,Withdrawn,33,2024-08-05,2025-02-05
NCT100007146,Interventional,Phase 2,Unknown status,76,2012-02-11,
NCT100007147,Interventional,Phase 1,"Active, not recruiting",107,2014-06-15,
NCT100007148,Interventional,Phase 2,Completed,27,2019-01-01,2023-02-14
NCT100007149,Interventional,Phase 2,Completed,138,2024-10-04,2026-11-09
NCT100007150,Interventional,Phase 4,Completed,70,2023-06-27,2026-05-19
NCT100007151,Interventional,Phase 2,Terminated,15,2023-09-06,2024-08-30
NCT100007152,Interventional,Phase 1,Terminated,107,2021-08-09,2022-03-04
NCT100007153,Interventional,Phase 3,Terminated,14,2011-07-05,2012-10-01
NCT100007154,Interventional,Phase 3,Completed,106,2024-09-11,2025-12-31
NCT100007155,Interventional,Phase 1,Recruiting,308,2023-09-18,
NCT100007156,Interventional,Phase 2,Terminated,129,2019-05-19,2020-01-26
NCT100007157,Interventional,Phase 3,Completed,116,2022-03-02,2025-03-26
NCT100007158,Interventional,Phase 4,Recruiting,41,2016-04-22,
NCT100007159,Interventional,Phase 3,Recruiting,46,2015-09-03,
NCT100007160,Interventional,Phase 3,Completed,25,2015-10-03,2017-10-09
NCT100007161,Interventional,Phase 2,Completed,21,2012-04-04,2013-11-09
NCT100007162,Interventional,Phase 3,Recruiting,207,2016-09-27,
NCT100007163,Interventional,Phase 2,Completed,5,2022-03-07,2023-09-01
NCT100007164,Interventional,Phase 3,Completed,165,2014-08-18,2017-06-02
NCT100007165,Interventional,Phase 1,Completed,94,2025-09-19,2025-12-31
NCT100007166,Interventional,Phase 1,Completed,21,2013-03-27,2014-09-21
NCT100007167,Interventional,Phase 4,Withdrawn,38,2021-07-15,2022-06-14
NCT100007168,Interventional,Phase 3,Completed,185,2015-10-24,2017-12-05
NCT100007169,Interventional,Phase 3,Completed,16,2023-11-18,2026-12-23
NCT100007170,Interventional,Phase 2,Completed,47,2024-10-29,2025-12-31
NCT100007171,Interventional,Phase 1,Completed,61,2018-11-16,2021-01-28
NCT100007172,Interventional,Phase 2,Unknown status,5,2016-11-17,
NCT100007173,Interventional,Phase 4,Completed,14,2025-01-01,2025-12-31
NCT100007174,Interventional,Phase 2,Completed,16,2017-12-25,2019-11-17
NCT100007175,Interventional,Phase 4,Completed,323,2018-05-22,2019-11-02
NCT100007176,Interventional,Phase 1,Completed,71,2021-04-01,2023-08-10
NCT100007177,Interventional,Phase 2,Completed,126,2024-08-12,2025-12-31
NCT100007178,Interventional,Phase 2,Terminated,5,2013-03-21,2013-08-18
NCT100007179,Interventional,Phase 3,Recruiting,33,2012-07-15,
NCT100007180,Interventional,Phase 1,Unknown status,33,2014-10-27,
NCT100007181,Interventional,Phase 3,Completed,13,2014-07-18,2016-01-14
NCT100007182,Interventional,Phase 2,Completed,183,2011-09-13,2013-08-28
NCT100007183,Interventional,Phase 3,Terminated,57,2022-06-06,2023-06-25
NCT100007184,Interventional,Phase 1,Terminated,142,2017-09-06,2019-06-08
NCT100007185,Interventional,Phase 2,Completed,21,2015-08-13,2017-07-01
NCT100007186,Interventional,Phase 1,Recruiting,15,2012-12-29,
NCT100007187,Interventional,Phase 3,Recruiting,58,2021-11-07,
NCT100007188,Interventional,Phase 1,Recruiting,35,2025-12-07,
NCT100007189,Interventional,Phase 1,Terminated,47,2011-11-17,2012-05-18
NCT100007190,Interventional,Phase 4,Completed,308,2012-03-04,2014-04-08
NCT100007191,Interventional,Phase 2,Unknown status,78,2021-01-31,
NCT100007192,Interventional,Phase 2,"Active, not recruiting",447,2021-12-14,
NCT100007193,Interventional,Phase 2,Recruiting,160,2017-01-10,
NCT100007194,Interventional,Phase 2,Completed,31,2012-06-29,2013-10-05
NCT100007195,Interventional,Phase 2,Terminated,111,2015-01-09,2015-12-10
NCT100007196,Interventional,Phase 3,Withdrawn,71,2013-06-02,2014-05-24
NCT100007197,Interventional,Phase 2,Recruiting,2282,2015-04-11,
NCT100007198,Interventional,Phase 4,"Active, not recruiting",11,2018-02-19,
NCT100007199,Interventional,Phase 1,"Active, not recruiting",32,2020-08-11,
NCT100007200,Interventional,Phase 1,Recruiting,62,2016-07-16,
NCT100007201,Interventional,Phase 1,Terminated,5,2014-06-17,2014-11-05
NCT100007202,Interventional,Phase 2,Completed,15,2012-12-08,2015-05-18
NCT100007203,Interventional,Phase 1,Completed,16,2011-05-28,2012-12-27
NCT100007204,Interventional,Phase 3,Completed,153,2023-08-12,2026-08-20
NCT100007205,Interventional,Phase 1,Recruiting,32,2017-09-11,
NCT100007206,Interventional,Phase 3,Completed,90,2016-01-08,2018-04-29
NCT100007207,Interventional,Phase 2,Terminated,380,2020-08-20,2022-04-02
NCT100007208,Interventional,Phase 2,Recruiting,39,2021-11-09,
NCT100007209,Interventional,Phase 2,"Active, not recruiting",154,2025-09-05,
NCT100007210,Interventional,Phase 3,Completed,15,2022-11-26,2024-12-01
NCT100007211,Interventional,Phase 3,Recruiting,51,2020-07-29,
NCT100007212,Interventional,Phase 3,Completed,159,2022-12-27,2025-12-25
NCT100007213,Interventional,Phase 3,Completed,268,2021-06-09,2023-07-31
NCT100007214,Interventional,Phase 3,Completed,26,2011-09-02,2015-02-07
NCT100007215,Interventional,Phase 4,Completed,431,2013-01-31,2014-08-31
NCT100007216,Interventional,Phase 2,"Active, not recruiting",108,2025-04-06,
NCT100007217,Interventional,Phase 3,Completed,32,2013-05-30,2015-06-03
NCT100007218,Interventional,Phase 1,Completed,859,2025-01-26,2026-11-01
NCT100007219,Interventional,Phase 1,Recruiting,136,2022-01-08,
NCT100007220,Interventional,Phase 1,"Active, not recruiting",69,2019-01-30,
NCT100007221,Interventional,Phase 2,Completed,61,2014-07-28,2015-12-17
NCT100007222,Interventional,Phase 2,Recruiting,5,2014-07-28,
NCT100007223,Interventional,Phase 4,"Active, not recruiting",68,2012-02-04,
NCT100007224,Interventional,Phase 2,Completed,24,2013-04-01,2015-10-11
NCT100007225,Interventional,Phase 2,"Active, not recruiting",104,2021-11-15,
NCT100007226,Interventional,Phase 1,Completed,16,2016-02-11,2019-02-03
NCT100007227,Interventional,Phase 2,Completed,124,2011-08-10,2015-07-10
NCT100007228,Interventional,Phase 4,Completed,25,2012-04-25,2015-05-05
NCT100007229,Interventional,Phase 1,Terminated,103,2023-11-09,2024-04-28
NCT100007230,Interventional,Phase 2,Completed,38,2018-02-04,2019-12-26
NCT100007231,Interventional,Phase 3,Unknown status,264,2013-05-21,
NCT100007232,Interventional,Phase 3,Completed,57,2018-03-14,2022-02-11
NCT100007233,Interventional,Phase 3,Completed,19,2023-11-29,2026-05-25
NCT100007234,Interventional,Phase 2,Completed,11,2023-05-18,2025-01-31
NCT100007235,Interventional,Phase 1,"Active, not recruiting",9,2019-02-10,
NCT100007236,Interventional,Phase 2,Completed,78,2011-02-16,2013-07-07
NCT100007237,Interventional,Phase 4,"Active, not recruiting",37,2012-08-24,
NCT100007238,Interventional,Phase 4,Completed,174,2019-02-26,2021-02-16
NCT100007239,Interventional,Phase 3,Completed,87,2019-11-22,2022-08-29
NCT100007240,Interventional,Phase 2,Terminated,14,2012-02-27,2012-08-22
NCT100007241,Interventional,Phase 2,Recruiting,82,2012-08-21,
NCT100007242,Interventional,Phase 1,Completed,111,2014-01-05,2015-10-21
NCT100007243,Interventional,Phase 1,Unknown status,52,2025-03-19,
NCT100007244,Interventional,Phase 2,Terminated,336,2023-09-26,2024-10-21
NCT100007245,Interventional,Phase 4,Completed,63,2025-08-04,2025-12-31
NCT100007246,Interventional,Phase 2,Completed,27,2013-02-25,2015-02-02
NCT100007247,Interventional,Phase 2,Completed,50,2013-04-18,2015-02-20
NCT100007248,Interventional,Phase 2,Completed,176,2015-04-13,2016-11-24
NCT100007249,Interventional,Phase 2,Completed,5,2016-01-08,2018-05-03
NCT100007250,Interventional,Phase 2,Recruiting,56,2013-02-27,
NCT100007251,Interventional,Phase 3,Completed,76,2022-05-16,2025-07-07
NCT100007252,Interventional,Phase 1,Completed,423,2023-05-16,2025-06-26
NCT100007253,Interventional,Phase 2,Completed,29,2020-02-14,2021-08-31
NCT100007254,Interventional,Phase 1,Withdrawn,374,2016-06-10,2018-10-19
NCT100007255,Interventional,Phase 3,Unknown status,39,2024-10-02,
NCT100007256,Interventional,Phase 2,"Active, not recruiting",51,2014-02-28,
NCT100007257,Interventional,Phase 3,Unknown status,188,2012-11-11,
NCT100007258,Interventional,Phase 3,Completed,38,2014-06-15,2017-02-27
NCT100007259,Interventional,Phase 4,Completed,770,2011-02-27,2014-12-27
NCT100007260,Interventional,Phase 4,Recruiting,683,2025-11-18,
NCT100007261,Interventional,Phase 1,Completed,57,2014-11-02,2016-11-20
NCT100007262,Interventional,Phase 3,Completed,284,2017-05-24,2020-03-28
NCT100007263,Interventional,Phase 1,Terminated,21,2024-12-15,2025-09-12
NCT100007264,Interventional,Phase 4,Unknown status,168,2014-03-14,
NCT100007265,Interventional,Phase 3,Unknown status,106,2021-01-09,
NCT100007266,Interventional,Phase 2,Completed,237,2023-06-27,2024-12-09
NCT100007267,Interventional,Phase 3,Completed,135,2014-12-08,2018-09-10
NCT100007268,Interventional,Phase 3,Unknown status,39,2017-12-28,
NCT100007269,Interventional,Phase 1,Completed,63,2012-01-15,2013-08-10
NCT100007270,Interventional,Phase 1,Terminated,50,2018-06-02,2019-11-04
NCT100007271,Interventional,Phase 2,Completed,1127,2023-07-09,2025-10-31
NCT100007272,Interventional,Phase 1,Completed,90,2014-06-25,2016-07-14
NCT100007273,Interventional,Phase 2,Withdrawn,52,2021-07-26,2022-04-12
NCT100007274,Interventional,Phase 2,Completed,355,2013-05-02,2015-10-16
NCT100007275,Interventional,Phase 2,Completed,33,2021-03-05,2024-02-26
NCT100007276,Interventional,Phase 2,Withdrawn,488,2024-05-13,2024-10-16
NCT100007277,Interventional,Phase 1,Recruiting,87,2014-04-21,
NCT100007278,Interventional,Phase 4,Completed,66,2025-03-15,2025-12-31
NCT100007279,Interventional,Phase 4,Completed,49,2013-07-26,2016-04-09
NCT100007280,Interventional,Phase 1,Recruiting,422,2011-08-26,
NCT100007281,Interventional,Phase 1,Recruiting,26,2022-02-13,
NCT100007282,Interventional,Phase 2,Completed,32,2024-05-16,2025-10-17
NCT100007283,Interventional,Phase 3,Completed,100,2025-01-09,2026-08-31
NCT100007284,Interventional,Phase 2,Recruiting,195,2012-03-24,
NCT100007285,Interventional,Phase 4,Completed,51,2023-03-21,2026-07-21
NCT100007286,Interventional,Phase 1,Unknown status,71,2019-02-13,
NCT100007287,Interventional,Phase 2,Terminated,298,2011-10-02,2013-01-22
NCT100007288,Interventional,Phase 3,Unknown status,31,2020-01-09,
NCT100007289,Interventional,Phase 2,Completed,46,2019-06-16,2022-08-17
NCT100007290,Interventional,Phase 1,Completed,84,2012-05-07,2014-02-21
NCT100007291,Interventional,Phase 3,Completed,1247,2012-04-06,2014-08-21
NCT100007292,Interventional,Phase 3,Completed,68,2019-08-07,2023-03-01
NCT100007293,Interventional,Phase 3,Completed,89,2017-11-08,2021-04-22
NCT100007294,Interventional,Phase 2,"Active, not recruiting",304,2019-03-24,
NCT100007295,Interventional,Phase 3,Recruiting,7,2022-09-13,
NCT100007296,Interventional,Phase 2,Completed,34,2018-06-01,2020-11-29
NCT100007297,Interventional,Phase 1,Completed,25,2011-01-23,2012-02-26
NCT100007298,Interventional,Phase 1,Recruiting,17,2018-01-14,
NCT100007299,Interventional,Phase 1,Recruiting,145,2012-08-01,
NCT100007300,Interventional,Phase 4,Withdrawn,48,2023-06-14,2024-05-31
NCT100007301,Interventional,Phase 3,Terminated,72,2020-01-22,2021-04-02
NCT100007302,Interventional,Phase 2,Recruiting,39,2011-05-27,
NCT100007303,Interventional,Phase 4,Completed,134,2016-10-18,2019-01-03
NCT100007304,Interventional,Phase 2,Recruiting,255,2021-11-25,
NCT100007305,Interventional,Phase 1,"Active, not recruiting",319,2024-07-10,
NCT100007306,Interventional,Phase 2,"Active, not recruiting",13,2015-01-24,
NCT100007307,Interventional,Phase 4,Recruiting,41,2015-08-16,
NCT100007308,Interventional,Phase 4,Unknown status,85,2016-09-28,
NCT100007309,Interventional,Phase 2,Terminated,906,2024-09-04,2025-07-11
NCT100007310,Interventional,Phase 1,Terminated,28,2022-11-30,2023-09-02
NCT100007311,Interventional,Phase 3,Withdrawn,432,2018-08-28,2019-08-14
NCT100007312,Interventional,Phase 2,Terminated,73,2022-11-26,2024-01-17
NCT100007313,Interventional,Phase 2,Withdrawn,63,2021-12-25,2022-10-13
NCT100007314,Interventional,Phase 3,Completed,80,2011-02-23,2013-03-09
NCT100007315,Interventional,Phase 3,"Active, not recruiting",15,2020-08-06,
NCT100007316,Interventional,Phase 2,Terminated,40,2025-11-08,2026-07-13
NCT100007317,Interventional,Phase 2,Completed,30,2018-07-20,2020-03-28
NCT100007318,Interventional,Phase 2,Completed,686,2020-07-26,2023-04-12
NCT100007319,Interventional,Phase 3,Withdrawn,21,2013-09-09,2014-09-13
NCT100007320,Interventional,Phase 4,Recruiting,24,2012-10-17,
NCT100007321,Interventional,Phase 1,Completed,40,2022-10-30,2025-07-13
NCT100007322,Interventional,Phase 3,"Active, not recruiting",159,2015-10-16,
NCT100007323,Interventional,Phase 3,Recruiting,2575,2019-05-11,
NCT100007324,Interventional,Phase 3,Completed,27,2022-08-21,2025-04-17
NCT100007325,Interventional,Phase 1,Completed,101,2011-06-29,2014-06-01
NCT100007326,Interventional,Phase 1,Completed,761,2021-04-29,2025-05-30
NCT100007327,Interventional,Phase 1,Completed,65,2011-01-13,2012-11-24
NCT100007328,Interventional,Phase 3,Completed,369,2016-06-09,2019-12-29
NCT100007329,Interventional,Phase 2,Completed,54,2016-04-29,2018-06-09
NCT100007330,Interventional,Phase 2,"Active, not recruiting",53,2025-07-21,
NCT100007331,Interventional,Phase 2,Terminated,60,2011-02-14,2011-08-13
NCT100007332,Interventional,Phase 4,Completed,143,2023-03-07,2025-05-09
NCT100007333,Interventional,Phase 3,Completed,143,2025-11-28,2025-12-31
NCT100007334,Interventional,Phase 4,Unknown status,179,2018-12-10,
NCT100007335,Interventional,Phase 1,Withdrawn,26,2013-12-01,2014-06-09
NCT100007336,Interventional,Phase 1,Completed,73,2015-11-12,2017-10-21
NCT100007337,Interventional,Phase 4,Completed,10,2020-02-12,2022-05-19
NCT100007338,Interventional,Phase 1,Unknown status,196,2011-03-31,
NCT100007339,Interventional,Phase 1,Terminated,144,2022-09-26,2023-08-29
NCT100007340,Interventional,Phase 4,Withdrawn,13,2025-07-28,2026-06-23
NCT100007341,Interventional,Phase 1,Completed,56,2011-01-29,2012-10-22
NCT100007342,Interventional,Phase 4,Completed,1149,2022-05-13,2025-02-14
NCT100007343,Interventional,Phase 4,Withdrawn,102,2023-05-30,2025-02-03
NCT100007344,Interventional,Phase 2,Completed,136,2014-04-11,2017-03-27
NCT100007345,Interventional,Phase 4,Unknown status,105,2025-11-21,
NCT100007346,Interventional,Phase 2,Terminated,124,2017-10-18,2019-06-03
NCT100007347,Interventional,Phase 2,Terminated,35,2021-02-25,2022-04-21
NCT100007348,Interventional,Phase 3,Recruiting,85,2019-08-31,
NCT100007349,Interventional,Phase 4,Terminated,102,2014-02-14,2015-05-01
NCT100007350,Interventional,Phase 1,Completed,333,2024-07-27,2026-07-17
NCT100007351,Interventional,Phase 1,Terminated,139,2018-06-27,2020-02-09
NCT100007352,Interventional,Phase 1,Unknown status,23,2024-12-17,
NCT100007353,Interventional,Phase 2,Completed,701,2019-09-01,2021-10-31
NCT100007354,Interventional,Phase 1,Completed,22,2022-03-27,2023-09-03
NCT100007355,Interventional,Phase 3,Completed,15,2016-06-14,2019-03-30
NCT100007356,Interventional,Phase 4,Completed,30,2017-03-06,2019-08-28
NCT100007357,Interventional,Phase 2,Completed,65,2015-05-13,2017-10-02
NCT100007358,Interventional,Phase 1,Completed,63,2015-04-30,2017-07-31
NCT100007359,Interventional,Phase 1,Completed,33,2011-12-05,2015-04-15
NCT100007360,Interventional,Phase 3,Withdrawn,17,2022-06-16,2023-02-15
NCT100007361,Interventional,Phase 3,Recruiting,114,2017-12-27,
NCT100007362,Interventional,Phase 3,Recruiting,41,2020-03-27,
NCT100007363,Interventional,Phase 1,Completed,12,2014-12-21,2017-03-22
NCT100007364,Interventional,Phase 4,Recruiting,237,2025-09-29,
NCT100007365,Interventional,Phase 2,Completed,40,2019-11-07,2022-06-22
NCT100007366,Interventional,Phase 1,Recruiting,222,2017-05-05,
NCT100007367,Interventional,Phase 1,"Active, not recruiting",178,2014-07-02,
